0,Date,Region,Confirmed Cases,Active Cases,Cured/Discharged,Death
2660,2022-03-12,West Bengal,2016298,1542,1993570,21186
2661,2022-03-12,World,452201564,,,6029852
2662,2022-03-13,India,42990991,38060,42437072,515859
2663,2022-03-13,Andaman and Nicobar Islands,10025,2,9894,129
2664,2022-03-13,Andhra Pradesh,2318801,633,2303438,14730
2665,2022-03-13,Arunachal Pradesh,64481,31,64154,296
2666,2022-03-13,Assam,724171,1366,716166,6639
2667,2022-03-13,Bihar,830364,97,818012,12255
2668,2022-03-13,Chandigarh,91854,59,90630,1165
2669,2022-03-13,Chhattisgarh,1151784,374,1137376,14034
2670,2022-03-13,Dadra and Nagar Haveli and Daman and Diu,11440,0,11436,4
2671,2022-03-13,Delhi,1862802,792,1835869,26141
2672,2022-03-13,Goa,245200,99,241271,3830
2673,2022-03-13,Gujarat,1223562,560,1212064,10938
2674,2022-03-13,Haryana,983898,813,972499,10586
2675,2022-03-13,Himachal Pradesh,284071,437,279508,4126
2676,2022-03-13,Jammu and Kashmir,453422,252,448421,4749
2677,2022-03-13,Jharkhand,434933,245,429373,5315
2678,2022-03-13,Karnataka,3943642,2661,3900963,40018
2679,2022-03-13,Kerala,6520213,10341,6443070,66802
2680,2022-03-13,Ladakh,28175,65,27882,228
2681,2022-03-13,Lakshadweep,11402,2,11348,52
2682,2022-03-13,Madhya Pradesh,1040636,678,1029225,10733
2683,2022-03-13,Maharashtra,7870951,6725,7720474,143752
2684,2022-03-13,Manipur,136976,93,134767,2116
2685,2022-03-13,Meghalaya,93666,100,91979,1587
2686,2022-03-13,Mizoram,220786,3352,216764,670
2687,2022-03-13,Nagaland,35447,60,34630,757
2688,2022-03-13,Odisha,1286540,867,1276565,9108
2689,2022-03-13,Puducherry,165758,20,163776,1962
2690,2022-03-13,Punjab,758673,254,740696,17723
2691,2022-03-13,Rajasthan,1282156,1109,1271498,9549
2692,2022-03-13,Sikkim,39103,22,38635,446
2693,2022-03-13,Tamil Nadu,3451815,1301,3412491,38023
2694,2022-03-13,Telangana,790301,1064,785126,4111
2695,2022-03-13,Tripura,100869,3,99947,919
2696,2022-03-13,Uttar Pradesh,2069822,1401,2044930,23491
2697,2022-03-13,Uttarakhand,436883,680,428514,7689
2698,2022-03-13,West Bengal,2016369,1502,1993681,21186
2699,2022-03-13,World,455734143,,,6039816
2700,2022-03-14,India,42993494,36168,42441449,515877
2701,2022-03-14,Andaman and Nicobar Islands,10025,1,9895,129
2702,2022-03-14,Andhra Pradesh,2318858,606,2303522,14730
2703,2022-03-14,Arunachal Pradesh,64482,29,64157,296
2704,2022-03-14,Assam,724171,1364,716168,6639
2705,2022-03-14,Bihar,830371,83,818033,12255
2706,2022-03-14,Chandigarh,91860,57,90638,1165
2707,2022-03-14,Chhattisgarh,1151799,337,1137428,14034
2708,2022-03-14,Dadra and Nagar Haveli and Daman and Diu,11440,0,11436,4
2709,2022-03-14,Delhi,1862934,729,1836064,26141
2710,2022-03-14,Goa,245204,89,241285,3830
2711,2022-03-14,Gujarat,1223599,537,1212124,10938
2712,2022-03-14,Haryana,984017,827,972604,10586
2713,2022-03-14,Himachal Pradesh,284098,442,279530,4126
2714,2022-03-14,Jammu and Kashmir,453448,242,448456,4750
2715,2022-03-14,Jharkhand,434948,215,429418,5315
2716,2022-03-14,Karnataka,3943806,2695,3901093,40018
2717,2022-03-14,Kerala,6521098,9666,6444624,66808
2718,2022-03-14,Ladakh,28177,60,27889,228
2719,2022-03-14,Lakshadweep,11402,2,11348,52
2720,2022-03-14,Madhya Pradesh,1040692,597,1029362,10733
2721,2022-03-14,Maharashtra,7871202,6528,7720922,143752
2722,2022-03-14,Manipur,136991,97,134776,2118
2723,2022-03-14,Meghalaya,93670,84,91997,1589
2724,2022-03-14,Mizoram,220974,3220,217083,671
2725,2022-03-14,Nagaland,35447,59,34631,757
2726,2022-03-14,Odisha,1286626,840,1276675,9111
2727,2022-03-14,Puducherry,165759,17,163780,1962
2728,2022-03-14,Punjab,758704,258,740723,17723
2729,2022-03-14,Rajasthan,1282225,915,1271760,9550
2730,2022-03-14,Sikkim,39105,20,38639,446
2731,2022-03-14,Tamil Nadu,3451910,1173,3412714,38023
2732,2022-03-14,Telangana,790351,950,785290,4111
2733,2022-03-14,Tripura,100869,1,99949,919
2734,2022-03-14,Uttar Pradesh,2069897,1313,2045092,23492
2735,2022-03-14,Uttarakhand,436897,663,428545,7689
2736,2022-03-14,West Bengal,2016438,1452,1993799,21187
2737,2022-03-14,World,457066326,,,6043848
2738,2022-03-15,India,42996062,33863,42446171,516028
2739,2022-03-15,Andaman and Nicobar Islands,10027,2,9896,129
2740,2022-03-15,Andhra Pradesh,2318884,547,2303607,14730
2741,2022-03-15,Arunachal Pradesh,64483,16,64171,296
2742,2022-03-15,Assam,724173,1364,716170,6639
2743,2022-03-15,Bihar,830373,76,818042,12255
2744,2022-03-15,Chandigarh,91864,58,90641,1165
2745,2022-03-15,Chhattisgarh,1151819,280,1137505,14034
2746,2022-03-15,Dadra and Nagar Haveli and Daman and Diu,11440,0,11436,4
2747,2022-03-15,Delhi,1863070,693,1836236,26141
2748,2022-03-15,Goa,245211,94,241287,3830
2749,2022-03-15,Gujarat,1223632,506,1212187,10939
2750,2022-03-15,Haryana,984122,774,972759,10589
2751,2022-03-15,Himachal Pradesh,284166,418,279621,4127
2752,2022-03-15,Jammu and Kashmir,453460,217,448493,4750
2753,2022-03-15,Jharkhand,434975,200,429460,5315
2754,2022-03-15,Karnataka,3943912,2460,3901430,40022
2755,2022-03-15,Kerala,6521907,8746,6446221,66940
2756,2022-03-15,Ladakh,28178,59,27891,228
2757,2022-03-15,Lakshadweep,11402,1,11349,52
2758,2022-03-15,Madhya Pradesh,1040743,536,1029474,10733
2759,2022-03-15,Maharashtra,7871359,6386,7721220,143753
2760,2022-03-15,Manipur,137007,110,134779,2118
2761,2022-03-15,Meghalaya,93674,83,92001,1590
2762,2022-03-15,Mizoram,221468,2902,217895,671
2763,2022-03-15,Nagaland,35451,55,34639,757
2764,2022-03-15,Odisha,1286694,904,1276675,9115
2765,2022-03-15,Puducherry,165759,16,163781,1962
2766,2022-03-15,Punjab,758749,265,740760,17724
2767,2022-03-15,Rajasthan,1282310,863,1271897,9550
2768,2022-03-15,Sikkim,39107,15,38645,447
2769,2022-03-15,Tamil Nadu,3451996,1054,3412918,38024
2770,2022-03-15,Telangana,790418,865,785442,4111
2771,2022-03-15,Tripura,100869,0,99950,919
2772,2022-03-15,Uttar Pradesh,2069963,1278,2045193,23492
2773,2022-03-15,Uttarakhand,436924,655,428580,7689
2774,2022-03-15,West Bengal,2016473,1365,1993920,21188
2775,2022-03-15,World,458479635,,,6047653
2776,2022-03-16,India,42998938,32811,42450055,516072
2777,2022-03-16,Andaman and Nicobar Islands,10028,3,9896,129
2778,2022-03-16,Andhra Pradesh,2318943,523,2303690,14730
2779,2022-03-16,Arunachal Pradesh,64483,14,64173,296
2780,2022-03-16,Assam,724178,1362,716177,6639
2781,2022-03-16,Bihar,830382,66,818061,12255
2782,2022-03-16,Chandigarh,91869,50,90654,1165
2783,2022-03-16,Chhattisgarh,1151844,256,1137554,14034
2784,2022-03-16,Dadra and Nagar Haveli and Daman and Diu,11441,1,11436,4
2785,2022-03-16,Delhi,1863201,657,1836401,26143
2786,2022-03-16,Goa,245220,85,241305,3830
2787,2022-03-16,Gujarat,1223661,472,1212250,10939
2788,2022-03-16,Haryana,984236,700,972945,10591
2789,2022-03-16,Himachal Pradesh,284221,420,279672,4129
2790,2022-03-16,Jammu and Kashmir,453476,185,448541,4750
2791,2022-03-16,Jharkhand,435003,198,429490,5315
2792,2022-03-16,Karnataka,3944041,2381,3901636,40024
2793,2022-03-16,Kerala,6523100,8887,6447255,66958
2794,2022-03-16,Ladakh,28190,70,27892,228
2795,2022-03-16,Lakshadweep,11402,1,11349,52
2796,2022-03-16,Madhya Pradesh,1040771,482,1029556,10733
2797,2022-03-16,Maharashtra,7871566,6299,7721510,143757
2798,2022-03-16,Manipur,137021,114,134789,2118
2799,2022-03-16,Meghalaya,93680,70,92020,1590
2800,2022-03-16,Mizoram,221738,2649,218417,672
2801,2022-03-16,Nagaland,35452,48,34647,757
2802,2022-03-16,Odisha,1286772,875,1276782,9115
2803,2022-03-16,Puducherry,165764,17,163785,1962
2804,2022-03-16,Punjab,758793,260,740797,17736
2805,2022-03-16,Rajasthan,1282377,794,1272033,9550
2806,2022-03-16,Sikkim,39111,16,38648,447
2807,2022-03-16,Tamil Nadu,3452073,962,3413087,38024
2808,2022-03-16,Telangana,790499,823,785565,4111
2809,2022-03-16,Tripura,100870,1,99950,919
2810,2022-03-16,Uttar Pradesh,2070063,1158,2045413,23492
2811,2022-03-16,Uttarakhand,436953,630,428634,7689
2812,2022-03-16,West Bengal,2016516,1282,1994045,21189
2813,2022-03-16,World,460707105,,,6051022
2814,2022-03-17,India,43001477,30676,42454546,516255
2815,2022-03-17,Andaman and Nicobar Islands,10029,4,9896,129
2816,2022-03-17,Andhra Pradesh,2319012,510,2303772,14730
2817,2022-03-17,Arunachal Pradesh,64483,13,64174,296
2818,2022-03-17,Assam,724178,1360,716179,6639
2819,2022-03-17,Bihar,830391,51,818085,12255
2820,2022-03-17,Chandigarh,91873,47,90661,1165
2821,2022-03-17,Chhattisgarh,1151872,228,1137610,14034
2822,2022-03-17,Dadra and Nagar Haveli and Daman and Diu,11441,1,11436,4
2823,2022-03-17,Delhi,1863345,620,1836581,26144
2824,2022-03-17,Goa,245226,72,241324,3830
2825,2022-03-17,Gujarat,1223686,443,1212304,10939
2826,2022-03-17,Haryana,984317,653,973073,10591
2827,2022-03-17,Himachal Pradesh,284258,392,279736,4130
2828,2022-03-17,Jammu and Kashmir,453493,163,448580,4750
2829,2022-03-17,Jharkhand,435015,185,429515,5315
2830,2022-03-17,Karnataka,3944186,2132,3902028,40026
2831,2022-03-17,Kerala,6524066,8236,6448699,67131
2832,2022-03-17,Ladakh,28192,66,27898,228
2833,2022-03-17,Lakshadweep,11402,1,11349,52
2834,2022-03-17,Madhya Pradesh,1040800,420,1029647,10733
2835,2022-03-17,Maharashtra,7871803,6079,7721965,143759
2836,2022-03-17,Manipur,137028,114,134796,2118
2837,2022-03-17,Meghalaya,93688,64,92034,1590
2838,2022-03-17,Mizoram,221977,2488,218817,672
2839,2022-03-17,Nagaland,35455,47,34651,757
2840,2022-03-17,Odisha,1286852,692,1277045,9115
2841,2022-03-17,Puducherry,165766,15,163789,1962
2842,2022-03-17,Punjab,758816,253,740826,17737
2843,2022-03-17,Rajasthan,1282447,711,1272185,9551
2844,2022-03-17,Sikkim,39111,16,38648,447
2845,2022-03-17,Tamil Nadu,3452145,873,3413248,38024
2846,2022-03-17,Telangana,790574,816,785647,4111
2847,2022-03-17,Tripura,100870,1,99950,919
2848,2022-03-17,Uttar Pradesh,2070114,1059,2045563,23492
2849,2022-03-17,Uttarakhand,436985,643,428653,7689
2850,2022-03-17,West Bengal,2016581,1208,1994182,21191
2851,2022-03-17,World,462878197,,,6057344
2852,2022-03-18,India,43004005,29181,42458543,516281
2853,2022-03-18,Andaman and Nicobar Islands,10029,4,9896,129
2854,2022-03-18,Andhra Pradesh,2319066,507,2303829,14730
2855,2022-03-18,Arunachal Pradesh,64483,12,64175,296
2856,2022-03-18,Assam,724181,1362,716180,6639
2857,2022-03-18,Bihar,830401,49,818097,12255
2858,2022-03-18,Chandigarh,91877,43,90669,1165
2859,2022-03-18,Chhattisgarh,1151892,194,1137664,14034
2860,2022-03-18,Dadra and Nagar Haveli and Daman and Diu,11441,1,11436,4
2861,2022-03-18,Delhi,1863493,610,1836738,26145
2862,2022-03-18,Goa,245239,73,241336,3830
2863,2022-03-18,Gujarat,1223710,414,1212357,10939
2864,2022-03-18,Haryana,984389,603,973192,10594
2865,2022-03-18,Himachal Pradesh,284293,368,279795,4130
2866,2022-03-18,Jammu and Kashmir,453505,156,448599,4750
2867,2022-03-18,Jharkhand,435022,167,429540,5315
2868,2022-03-18,Karnataka,3944326,2108,3902190,40028
2869,2022-03-18,Kerala,6524988,7822,6450028,67138
2870,2022-03-18,Ladakh,28195,54,27913,228
2871,2022-03-18,Lakshadweep,11402,1,11349,52
2872,2022-03-18,Madhya Pradesh,1040821,341,1029747,10733
2873,2022-03-18,Maharashtra,7872032,5910,7722360,143762
2874,2022-03-18,Manipur,137035,108,134807,2120
2875,2022-03-18,Meghalaya,93702,60,92052,1590
2876,2022-03-18,Mizoram,222205,2233,219298,674
2877,2022-03-18,Nagaland,35458,39,34661,758
2878,2022-03-18,Odisha,1286957,688,1277153,9116
2879,2022-03-18,Puducherry,165766,14,163790,1962
2880,2022-03-18,Punjab,758875,256,740882,17737
2881,2022-03-18,Rajasthan,1282523,653,1272319,9551
2882,2022-03-18,Sikkim,39112,13,38650,449
2883,2022-03-18,Tamil Nadu,3452215,796,3413394,38025
2884,2022-03-18,Telangana,790637,777,785749,4111
2885,2022-03-18,Tripura,100870,1,99950,919
2886,2022-03-18,Uttar Pradesh,2070187,924,2045771,23492
2887,2022-03-18,Uttarakhand,437003,651,428663,7689
2888,2022-03-18,West Bengal,2016675,1169,1994314,21192
2889,2022-03-18,World,464809377,,,6062536
2890,2022-03-19,India,43006080,27696,42461926,516458
2891,2022-03-19,Andaman and Nicobar Islands,10029,4,9896,129
2892,2022-03-19,Andhra Pradesh,2319141,536,2303875,14730
2893,2022-03-19,Arunachal Pradesh,64483,11,64176,296
2894,2022-03-19,Assam,724185,1365,716181,6639
2895,2022-03-19,Bihar,830408,51,818102,12255
2896,2022-03-19,Chandigarh,91880,35,90680,1165
2897,2022-03-19,Chhattisgarh,1151904,175,1137695,14034
2898,2022-03-19,Dadra and Nagar Haveli and Daman and Diu,11441,1,11436,4
2899,2022-03-19,Delhi,1863633,602,1836886,26145
2900,2022-03-19,Goa,245243,64,241349,3830
2901,2022-03-19,Gujarat,1223728,384,1212405,10939
2902,2022-03-19,Haryana,984457,571,973291,10595
2903,2022-03-19,Himachal Pradesh,284304,324,279848,4132
2904,2022-03-19,Jammu and Kashmir,453520,133,448637,4750
2905,2022-03-19,Jharkhand,435027,148,429564,5315
2906,2022-03-19,Karnataka,3944432,2055,3902344,40033
2907,2022-03-19,Kerala,6525835,7183,6451349,67303
2908,2022-03-19,Ladakh,28200,47,27925,228
2909,2022-03-19,Lakshadweep,11402,0,11350,52
2910,2022-03-19,Madhya Pradesh,1040852,291,1029828,10733
2911,2022-03-19,Maharashtra,7872203,5684,7722754,143765
2912,2022-03-19,Manipur,137039,103,134816,2120
2913,2022-03-19,Meghalaya,93708,60,92058,1590
2914,2022-03-19,Mizoram,222349,2127,219548,674
2915,2022-03-19,Nagaland,35459,38,34663,758
2916,2022-03-19,Odisha,1287036,767,1277153,9116
2917,2022-03-19,Puducherry,165766,11,163793,1962
2918,2022-03-19,Punjab,758894,239,740918,17737
2919,2022-03-19,Rajasthan,1282580,570,1272459,9551
2920,2022-03-19,Sikkim,39113,13,38651,449
2921,2022-03-19,Tamil Nadu,3452276,730,3413521,38025
2922,2022-03-19,Telangana,790689,738,785840,4111
2923,2022-03-19,Tripura,100870,1,99950,919
2924,2022-03-19,Uttar Pradesh,2070239,893,2045854,23492
2925,2022-03-19,Uttarakhand,437018,653,428676,7689
2926,2022-03-19,West Bengal,2016737,1089,1994455,21193
2927,2022-03-19,World,466617853,,,6069519
2928,2022-03-20,India,43007841,26240,42465122,516479
2929,2022-03-20,Andaman and Nicobar Islands,10029,4,9896,129
2930,2022-03-20,Andhra Pradesh,2319181,518,2303933,14730
2931,2022-03-20,Arunachal Pradesh,64484,9,64179,296
2932,2022-03-20,Assam,724186,1363,716184,6639
2933,2022-03-20,Bihar,830413,43,818115,12255
2934,2022-03-20,Chandigarh,91882,28,90689,1165
2935,2022-03-20,Chhattisgarh,1151907,144,1137729,14034
2936,2022-03-20,Dadra and Nagar Haveli and Daman and Diu,11441,1,11436,4
2937,2022-03-20,Delhi,1863694,482,1837066,26146
2938,2022-03-20,Goa,245248,55,241363,3830
2939,2022-03-20,Gujarat,1223745,358,1212448,10939
2940,2022-03-20,Haryana,984496,515,973385,10596
2941,2022-03-20,Himachal Pradesh,284320,306,279882,4132
2942,2022-03-20,Jammu and Kashmir,453523,107,448666,4750
2943,2022-03-20,Jharkhand,435027,142,429570,5315
2944,2022-03-20,Karnataka,3944605,2073,3902497,40035
2945,2022-03-20,Kerala,6526554,6975,6452264,67315
2946,2022-03-20,Ladakh,28202,40,27934,228
2947,2022-03-20,Lakshadweep,11402,0,11350,52
2948,2022-03-20,Madhya Pradesh,1040864,239,1029892,10733
2949,2022-03-20,Maharashtra,7872300,5529,7723005,143766
2950,2022-03-20,Manipur,137040,90,134830,2120
2951,2022-03-20,Meghalaya,93714,61,92062,1591
2952,2022-03-20,Mizoram,222583,1894,220014,675
2953,2022-03-20,Nagaland,35461,37,34666,758
2954,2022-03-20,Odisha,1287108,635,1277357,9116
2955,2022-03-20,Puducherry,165771,13,163796,1962
2956,2022-03-20,Punjab,758913,227,740949,17737
2957,2022-03-20,Rajasthan,1282599,473,1272575,9551
2958,2022-03-20,Sikkim,39116,12,38655,449
2959,2022-03-20,Tamil Nadu,3452334,670,3413639,38025
2960,2022-03-20,Telangana,790756,713,785932,4111
2961,2022-03-20,Tripura,100870,1,99950,919
2962,2022-03-20,Uttar Pradesh,2070274,858,2045924,23492
2963,2022-03-20,Uttarakhand,437029,643,428696,7690
2964,2022-03-20,West Bengal,2016770,982,1994594,21194
2965,2022-03-20,World,468202755,,,6074058
2966,2022-03-21,India,43009390,25084,42467774,516532
2967,2022-03-21,Andaman and Nicobar Islands,10029,2,9898,129
2968,2022-03-21,Andhra Pradesh,2319230,511,2303989,14730
2969,2022-03-21,Arunachal Pradesh,64484,9,64179,296
2970,2022-03-21,Assam,724190,1365,716186,6639
2971,2022-03-21,Bihar,830416,43,818118,12255
2972,2022-03-21,Chandigarh,91888,28,90695,1165
2973,2022-03-21,Chhattisgarh,1151917,141,1137742,14034
2974,2022-03-21,Dadra and Nagar Haveli and Daman and Diu,11441,1,11436,4
2975,2022-03-21,Delhi,1863791,495,1837149,26147
2976,2022-03-21,Goa,245253,56,241367,3830
2977,2022-03-21,Gujarat,1223767,351,1212477,10939
2978,2022-03-21,Haryana,984567,469,973501,10597
2979,2022-03-21,Himachal Pradesh,284338,290,279916,4132
2980,2022-03-21,Jammu and Kashmir,453550,115,448685,4750
2981,2022-03-21,Jharkhand,435031,134,429582,5315
2982,2022-03-21,Karnataka,3944714,2037,3902640,40037
2983,2022-03-21,Kerala,6527150,6617,6453172,67361
2984,2022-03-21,Ladakh,28205,33,27944,228
2985,2022-03-21,Lakshadweep,11402,0,11350,52
2986,2022-03-21,Madhya Pradesh,1040886,211,1029941,10734
2987,2022-03-21,Maharashtra,7872413,5358,7723288,143767
2988,2022-03-21,Manipur,137041,85,134836,2120
2989,2022-03-21,Meghalaya,93721,55,92075,1591
2990,2022-03-21,Mizoram,222706,1771,220259,676
2991,2022-03-21,Nagaland,35461,32,34671,758
2992,2022-03-21,Odisha,1287153,613,1277424,9116
2993,2022-03-21,Puducherry,165772,13,163797,1962
2994,2022-03-21,Punjab,758931,215,740979,17737
2995,2022-03-21,Rajasthan,1282631,412,1272668,9551
2996,2022-03-21,Sikkim,39120,15,38656,449
2997,2022-03-21,Tamil Nadu,3452390,620,3413745,38025
2998,2022-03-21,Telangana,790791,657,786023,4111
2999,2022-03-21,Tripura,100870,0,99951,919
3000,2022-03-21,Uttar Pradesh,2070285,778,2046015,23492
3001,2022-03-21,Uttarakhand,437041,632,428719,7690
3002,2022-03-21,West Bengal,2016815,920,1994701,21194
3003,2022-03-21,World,469212705,,,6077252
3004,2022-03-22,India,43010971,23913,42470515,516543
3005,2022-03-22,Andaman and Nicobar Islands,10029,1,9899,129
3006,2022-03-22,Andhra Pradesh,2319267,506,2304031,14730
3007,2022-03-22,Arunachal Pradesh,64484,6,64182,296
3008,2022-03-22,Assam,724192,1365,716188,6639
3009,2022-03-22,Bihar,830419,36,818127,12256
3010,2022-03-22,Chandigarh,91892,28,90699,1165
3011,2022-03-22,Chhattisgarh,1151939,132,1137773,14034
3012,2022-03-22,Dadra and Nagar Haveli and Daman and Diu,11441,1,11436,4
3013,2022-03-22,Delhi,1863899,505,1837247,26147
3014,2022-03-22,Goa,245253,54,241369,3830
3015,2022-03-22,Gujarat,1223780,326,1212513,10941
3016,2022-03-22,Haryana,984625,382,973645,10598
3017,2022-03-22,Himachal Pradesh,284361,239,279990,4132
3018,2022-03-22,Jammu and Kashmir,453562,111,448701,4750
3019,2022-03-22,Jharkhand,435044,119,429610,5315
3020,2022-03-22,Karnataka,3944785,1933,3902813,40039
3021,2022-03-22,Kerala,6527645,6260,6454022,67363
3022,2022-03-22,Ladakh,28208,36,27944,228
3023,2022-03-22,Lakshadweep,11402,0,11350,52
3024,2022-03-22,Madhya Pradesh,1040901,176,1029991,10734
3025,2022-03-22,Maharashtra,7872512,5277,7723468,143767
3026,2022-03-22,Manipur,137045,76,134849,2120
3027,2022-03-22,Meghalaya,93728,54,92083,1591
3028,2022-03-22,Mizoram,222993,1649,220667,677
3029,2022-03-22,Nagaland,35466,37,34671,758
3030,2022-03-22,Odisha,1287193,580,1277497,9116
3031,2022-03-22,Puducherry,165772,13,163797,1962
3032,2022-03-22,Punjab,758942,175,741029,17738
3033,2022-03-22,Rajasthan,1282657,359,1272747,9551
3034,2022-03-22,Sikkim,39122,17,38656,449
3035,2022-03-22,Tamil Nadu,3452442,576,3413841,38025
3036,2022-03-22,Telangana,790864,639,786114,4111
3037,2022-03-22,Tripura,100870,0,99951,919
3038,2022-03-22,Uttar Pradesh,2070339,777,2046070,23492
3039,2022-03-22,Uttarakhand,437056,618,428748,7690
3040,2022-03-22,West Bengal,2016842,850,1994797,21195
3041,2022-03-22,World,471014248,,,6094497
3042,2022-03-23,India,43012749,23034,42473057,516658
3043,2022-03-23,Andaman and Nicobar Islands,10031,2,9900,129
3044,2022-03-23,Andhra Pradesh,2319297,485,2304082,14730
3045,2022-03-23,Arunachal Pradesh,64484,3,64185,296
3046,2022-03-23,Assam,724193,1365,716189,6639
3047,2022-03-23,Bihar,830428,38,818134,12256
3048,2022-03-23,Chandigarh,91892,23,90704,1165
3049,2022-03-23,Chhattisgarh,1151965,132,1137799,14034
3050,2022-03-23,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
3051,2022-03-23,Delhi,1864003,488,1837367,26148
3052,2022-03-23,Goa,245258,52,241376,3830
3053,2022-03-23,Gujarat,1223790,308,1212540,10942
3054,2022-03-23,Haryana,984703,384,973719,10600
3055,2022-03-23,Himachal Pradesh,284383,206,280045,4132
3056,2022-03-23,Jammu and Kashmir,453569,99,448720,4750
3057,2022-03-23,Jharkhand,435060,94,429651,5315
3058,2022-03-23,Karnataka,3944877,1880,3902956,40041
3059,2022-03-23,Kerala,6528347,6127,6454752,67468
3060,2022-03-23,Ladakh,28213,26,27959,228
3061,2022-03-23,Lakshadweep,11402,0,11350,52
3062,2022-03-23,Madhya Pradesh,1040914,143,1030037,10734
3063,2022-03-23,Maharashtra,7872668,5164,7723737,143767
3064,2022-03-23,Manipur,137051,80,134851,2120
3065,2022-03-23,Meghalaya,93730,50,92089,1591
3066,2022-03-23,Mizoram,223152,1486,220988,678
3067,2022-03-23,Nagaland,35467,34,34675,758
3068,2022-03-23,Odisha,1287225,529,1277580,9116
3069,2022-03-23,Puducherry,165772,11,163799,1962
3070,2022-03-23,Punjab,758963,169,741056,17738
3071,2022-03-23,Rajasthan,1282690,335,1272804,9551
3072,2022-03-23,Sikkim,39128,19,38659,450
3073,2022-03-23,Tamil Nadu,3452490,535,3413930,38025
3074,2022-03-23,Telangana,790917,615,786191,4111
3075,2022-03-23,Tripura,100871,1,99951,919
3076,2022-03-23,Uttar Pradesh,2070380,719,2046169,23492
3077,2022-03-23,Uttarakhand,437078,599,428789,7690
3078,2022-03-23,West Bengal,2016917,833,1994887,21197
3079,2022-03-23,World,472816657,,,6099380
3080,2022-03-24,India,43014687,22427,42475588,516672
3081,2022-03-24,Andaman and Nicobar Islands,10031,1,9901,129
3082,2022-03-24,Andhra Pradesh,2319328,450,2304148,14730
3083,2022-03-24,Arunachal Pradesh,64484,2,64186,296
3084,2022-03-24,Assam,724193,1364,716190,6639
3085,2022-03-24,Bihar,830435,35,818144,12256
3086,2022-03-24,Chandigarh,91894,21,90708,1165
3087,2022-03-24,Chhattisgarh,1151995,132,1137829,14034
3088,2022-03-24,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
3089,2022-03-24,Delhi,1864135,490,1837497,26148
3090,2022-03-24,Goa,245265,50,241385,3830
3091,2022-03-24,Gujarat,1223806,299,1212565,10942
3092,2022-03-24,Haryana,984788,390,973798,10600
3093,2022-03-24,Himachal Pradesh,284412,205,280075,4132
3094,2022-03-24,Jammu and Kashmir,453595,112,448733,4750
3095,2022-03-24,Jharkhand,435069,70,429684,5315
3096,2022-03-24,Karnataka,3944970,1844,3903084,40042
3097,2022-03-24,Kerala,6529049,5918,6455655,67476
3098,2022-03-24,Ladakh,28215,26,27961,228
3099,2022-03-24,Lakshadweep,11402,0,11350,52
3100,2022-03-24,Madhya Pradesh,1040940,129,1030077,10734
3101,2022-03-24,Maharashtra,7872817,5089,7723959,143769
3102,2022-03-24,Manipur,137057,78,134859,2120
3103,2022-03-24,Meghalaya,93738,50,92096,1592
3104,2022-03-24,Mizoram,223343,1412,221253,678
3105,2022-03-24,Nagaland,35467,32,34677,758
3106,2022-03-24,Odisha,1287285,492,1277677,9116
3107,2022-03-24,Puducherry,165773,10,163801,1962
3108,2022-03-24,Punjab,758981,147,741096,17738
3109,2022-03-24,Rajasthan,1282745,321,1272873,9551
3110,2022-03-24,Sikkim,39131,18,38662,451
3111,2022-03-24,Tamil Nadu,3452534,505,3414004,38025
3112,2022-03-24,Telangana,790989,637,786241,4111
3113,2022-03-24,Tripura,100871,1,99951,919
3114,2022-03-24,Uttar Pradesh,2070441,700,2046249,23492
3115,2022-03-24,Uttarakhand,437092,592,428809,7691
3116,2022-03-24,West Bengal,2016976,805,1994974,21197
3117,2022-03-24,World,474765299,,,6103833
3118,2022-03-25,India,43016372,17446,42478087,520839
3119,2022-03-25,Andaman and Nicobar Islands,10032,2,9901,129
3120,2022-03-25,Andhra Pradesh,2319367,444,2304193,14730
3121,2022-03-25,Arunachal Pradesh,64484,1,64187,296
3122,2022-03-25,Assam,724194,1363,716192,6639
3123,2022-03-25,Bihar,830439,32,818151,12256
3124,2022-03-25,Chandigarh,91896,19,90712,1165
3125,2022-03-25,Chhattisgarh,1152020,134,1137852,14034
3126,2022-03-25,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
3127,2022-03-25,Delhi,1864246,455,1837642,26149
3128,2022-03-25,Goa,245267,38,241399,3830
3129,2022-03-25,Gujarat,1223832,295,1212595,10942
3130,2022-03-25,Haryana,984851,368,973883,10600
3131,2022-03-25,Himachal Pradesh,284439,205,280102,4132
3132,2022-03-25,Jammu and Kashmir,453626,134,448742,4750
3133,2022-03-25,Jharkhand,435097,76,429706,5315
3134,2022-03-25,Karnataka,3945079,1834,3903201,40044
3135,2022-03-25,Kerala,6529607,5550,6456428,67629
3136,2022-03-25,Ladakh,28217,24,27965,228
3137,2022-03-25,Lakshadweep,11402,0,11350,52
3138,2022-03-25,Madhya Pradesh,1040966,132,1030100,10734
3139,2022-03-25,Maharashtra,7872956,965,7724214,147777
3140,2022-03-25,Manipur,137066,81,134865,2120
3141,2022-03-25,Meghalaya,93747,50,92104,1593
3142,2022-03-25,Mizoram,223516,1292,221545,679
3143,2022-03-25,Nagaland,35467,28,34681,758
